"ID товари";Каталог;Вендор;"Товарна пропозиція";"Прив'язана картка";"Роздр. ціна, грн";Гарантія;Посилання;"Посилання в каталозі";"Наявність валідної картинки";"Статус товару";Стан;Причина
2743537090;;Bosch;"Bosch GKS 185-LI Аккумуляторная циркулярная пила";" ";10941;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743536968;;Bosch;"Bosch SDS plus-1 6/8/10x160мм Набор буров по бетону";" ";196;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743540573;;Fiskars;"Fiskars Plus™ P531 1057168 Плоскостной секатор цельнометаллический";" ";2764;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541060;;Bosch;"Bosch Professional 120 см (1600A01V3Z) Уровень";" ";2892;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537219;;Metabo;"Metabo MT 400 Quick Set (601406500) Мультитул";" ";11922;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743540649;;Fiskars;"Fiskars Solid (1072100) Посадочная сапа";" ";584;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541050;;Bosch;"Bosch Professional 60 см Строительный уровень";" ";3400;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541045;;Metabo;"Metabo RTD 18 LTX BL Аккумуляторный триммер";" ";9058;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743536979;;Bosch;"Bosch SET T-ХВ (2609256745) Набор пильных полотен";" ";441;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743540516;;Bosch;"Bosch Professional (1600A003BJ) Сумка для инструментов";" ";2935;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743536978;;Bosch;"Bosch (1603340040) Зажимная гайка под ключ";" ";431;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537232;;Metabo;"Metabo ASC 55 «AIR COOLED» (627044000) Зарядное устройство ASC 55 12-36В";" ";2286;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743540758;;Bosch;"Bosch Professional GSB 600 (0.601.1A0.320) Дрель ударная";" ";3530;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537021;;Metabo;"Metabo BS 18 LTX Impuls (602191500) Аккумуляторная дрель-шуруповерт";" ";16400;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541055;;Bosch;"Bosch Ph2 Professional 125 мм Отвертка";" ";581;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743536987;;Pro'sKit;"Pro'sKit PK-2802 Набор диэлектрических инструментов";" ";4607;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743540543;;Fiskars;"Fiskars SW84 123840 (1001620) Пила ручная";" ";4382;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537032;;Metabo;"Metabo DS 150 M (604150000) Точильный станок";" ";4940;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541066;;Bosch;"Bosch Professional (060186810R) Набор ручных инструментов с шуруповертом.";" ";15870;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537023;;Metabo;"Metabo W 650-125 (603602010) Угловая шлифмашина";" ";2160;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541061;;Bosch;"Bosch Professional (1600A027M3) Смешанный набор ручного инструмента";" ";4370;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537041;;Metabo;"Metabo BEV 1300-2 (600574810) Дрель";" ";9656;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537030;;Metabo;"Metabo SXE 3150 (600444000) Эксцентриковая шлифмашина";" ";6091;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541076;;Bosch;"Bosch (1600A027PR) 250 мм Клещи для водяного насоса";" ";1078;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743540553;;Fiskars;"Fiskars Solid 1070674 Вилы для компоста";" ";2924;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537042;;Metabo;"Metabo KGS 216 M (619260000) Торцовочная пила с тяговой функцией";" ";13341;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537051;;Metabo;"Metabo MFE 40 (604040500) Штроборез";" ";21703;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537053;;Metabo;"Metabo (627261000) Быстросменный угловой переходник ""Quick""";" ";1232;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541073;;Bosch;"Bosch (1600A027PJ) 3 м Рулетка измерительная";" ";541;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743540561;;Fiskars;"Fiskars White 1025927 Универсальная облегченная щетка";" ";2190;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541058;;Bosch;"Bosch Professional 200 мм Плоскогубцы с длинными концами";" ";1160;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537064;;Metabo;"Metabo «LC» (626697000) Коробка с насадками";" ";506;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541082;;Bosch;"Bosch Easy Starter (1600A02BY3) 14 шт Набор инструментов";" ";2676;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537065;;Metabo;"Metabo «SP» (626702000) Коробка с насадками";" ";1355;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743536977;;Bosch;"Bosch Standard for Metal 125x6x22.23 мм Обдирочный круг для металла";" ";60;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541086;;Bosch;"Bosch (1600A02ET4) 2м Складная рулетка";" ";541;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541084;;Bosch;"Bosch Advanced (1600A02BY7) 52 шт Набор инструментов";" ";8029;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541321;;Metabo;"Metabo BS 18 Quick Set (602217870) Аккумуляторная дрель-шуруповерт";" ";10800;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541329;;Metabo;"Metabo BS 18 L BL Q (613156500) Аккумуляторная дрель-шуруповерт";" ";11943;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541069;;Bosch;"Bosch Professional (1600A02Z3D) Набор ключей комбинированных";" ";4433;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537074;;Metabo;"Metabo «SP» (626729000) Складная сумка с комплектом сверл SP";" ";1242;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541053;;Bosch;"Bosch Professional Лезвия для складного ножа 10 шт";" ";392;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743536989;;Pro'sKit;"Pro'sKit 8PK-027 Набор шестигранных ключей";" ";1311;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541332;;Metabo;"Metabo LiHD 18 В (625549000) 10 А·ч Аккумуляторный блок";" ";8084;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541347;;Metabo;"Metabo metaBOX 118 (626882000) пустая Коробка";" ";1652;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541062;;Bosch;"Bosch (1600A027M4) 3 шт Набор ножей";" ";2829;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537197;;Metabo;"Metabo W 18 7-125 (602371850) Аккумуляторная болгарка";" ";5480;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743537028;;Metabo;"Metabo W 26-230 MVT (606474000) Угловая шлифмашина";" ";11433;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541089;;Bosch;"Bosch (1600A02W7R) 8""/200 мм Разводной ключ";" ";703;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
2743541378;;Knipex;"KNIPEX 86 01 250 Клещи переставные-гаечный ключ";" ";3190;;;;ні;"не вивантажений";;"Категорія магазину вимкнено"
